Rk,Team,Date,,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Match Report
14272,Celta Vigo,2019-04-03,@,Huesca,es La Liga,D 3-3,3,3,0,47,3,0,0,0,Match Report
14273,Real Madrid,2019-04-03,@,Valencia,es La Liga,L 1-2,1,2,-1,67,1,0,0,0,Match Report
14274,Huesca,2019-04-03,,Celta Vigo,es La Liga,D 3-3,3,3,0,53,3,0,0,0,Match Report
14275,Leganés,2019-04-04,,Valladolid,es La Liga,W 1-0,1,0,1,56,1,0,0,0,Match Report
14276,Valladolid,2019-04-04,@,Leganés,es La Liga,L 0-1,0,1,-1,44,0,0,0,0,Match Report
14277,Sevilla,2019-04-04,,Alavés,es La Liga,W 2-0,2,0,2,64,2,0,0,0,Match Report
14278,Alavés,2019-04-04,@,Sevilla,es La Liga,L 0-2,0,2,-2,36,0,0,0,0,Match Report
14279,Betis,2019-04-04,@,Real Sociedad,es La Liga,L 1-2,1,2,-1,63,1,0,0,0,Match Report
14280,Real Sociedad,2019-04-04,,Betis,es La Liga,W 2-1,2,1,1,37,2,0,0,0,Match Report
14281,Eibar,2019-04-06,@,Real Madrid,es La Liga,L 1-2,1,2,-1,44,1,0,0,0,Match Report
14282,Espanyol,2019-04-06,@,Girona,es La Liga,W 2-1,2,1,1,44,1,0,0,0,Match Report
14283,Valencia,2019-04-06,@,Rayo Vallecano,es La Liga,L 0-2,0,2,-2,48,0,0,1,1,Match Report
14284,Girona,2019-04-06,,Espanyol,es La Liga,L 1-2,1,2,-1,56,0,1,1,0,Match Report
14285,Real Madrid,2019-04-06,,Eibar,es La Liga,W 2-1,2,1,1,56,2,0,0,0,Match Report
14286,Barcelona,2019-04-06,,Atlético Madrid,es La Liga,W 2-0,2,0,2,64,2,0,0,0,Match Report
14287,Rayo Vallecano,2019-04-06,,Valencia,es La Liga,W 2-0,2,0,2,52,2,0,0,0,Match Report
14288,Atlético Madrid,2019-04-06,@,Barcelona,es La Liga,L 0-2,0,2,-2,36,0,0,0,0,Match Report
14289,Sevilla,2019-04-07,@,Valladolid,es La Liga,W 2-0,2,0,2,61,2,0,0,0,Match Report
14290,Betis,2019-04-07,,Villarreal,es La Liga,W 2-1,2,1,1,56,2,0,0,0,Match Report
14291,Getafe,2019-04-07,,Athletic Club,es La Liga,W 1-0,1,0,1,49,1,0,0,0,Match Report
14292,Athletic Club,2019-04-07,@,Getafe,es La Liga,L 0-1,0,1,-1,51,0,0,0,0,Match Report
14293,Alavés,2019-04-07,,Leganés,es La Liga,D 1-1,1,1,0,45,0,1,1,0,Match Report
14294,Leganés,2019-04-07,@,Alavés,es La Liga,D 1-1,1,1,0,55,1,0,0,0,Match Report
14295,Huesca,2019-04-07,@,Levante,es La Liga,D 2-2,2,2,0,45,2,0,0,0,Match Report
14296,Valladolid,2019-04-07,,Sevilla,es La Liga,L 0-2,0,2,-2,39,0,0,0,0,Match Report
14297,Levante,2019-04-07,,Huesca,es La Liga,D 2-2,2,2,0,55,1,1,1,0,Match Report
14298,Celta Vigo,2019-04-07,,Real Sociedad,es La Liga,W 3-1,3,1,2,48,2,1,1,0,Match Report
14299,Real Sociedad,2019-04-07,@,Celta Vigo,es La Liga,L 1-3,1,3,-2,52,0,1,1,0,Match Report
14300,Villarreal,2019-04-07,@,Betis,es La Liga,L 1-2,1,2,-1,44,1,0,1,1,Match Report
14301,Espanyol,2019-04-13,,Alavés,es La Liga,W 2-1,2,1,1,56,1,0,0,0,Match Report
14302,Alavés,2019-04-13,@,Espanyol,es La Liga,L 1-2,1,2,-1,44,1,0,0,0,Match Report
14303,Betis,2019-04-13,@,Sevilla,es La Liga,L 2-3,2,3,-1,61,2,0,0,0,Match Report
14304,Barcelona,2019-04-13,@,Huesca,es La Liga,D 0-0,0,0,0,73,0,0,0,0,Match Report
14305,Celta Vigo,2019-04-13,@,Atlético Madrid,es La Liga,L 0-2,0,2,-2,44,0,0,0,0,Match Report
14306,Atlético Madrid,2019-04-13,,Celta Vigo,es La Liga,W 2-0,2,0,2,56,2,0,0,0,Match Report
14307,Sevilla,2019-04-13,,Betis,es La Liga,W 3-2,3,2,1,39,3,0,0,0,Match Report
14308,Huesca,2019-04-13,,Barcelona,es La Liga,D 0-0,0,0,0,27,0,0,0,0,Match Report
14309,Getafe,2019-04-14,@,Valladolid,es La Liga,D 2-2,2,2,0,41,1,1,1,0,Match Report
14310,Girona,2019-04-14,,Villarreal,es La Liga,L 0-1,0,1,-1,58,0,0,0,0,Match Report
14311,Rayo Vallecano,2019-04-14,@,Athletic Club,es La Liga,L 2-3,2,3,-1,53,2,0,0,0,Match Report
14312,Valladolid,2019-04-14,,Getafe,es La Liga,D 2-2,2,2,0,59,1,1,1,0,Match Report
14313,Villarreal,2019-04-14,@,Girona,es La Liga,W 1-0,1,0,1,42,1,0,0,0,Match Report
14314,Valencia,2019-04-14,,Levante,es La Liga,W 3-1,3,1,2,53,3,0,0,0,Match Report
14315,Athletic Club,2019-04-14,,Rayo Vallecano,es La Liga,W 3-2,3,2,1,47,3,0,1,1,Match Report
14316,Real Sociedad,2019-04-14,,Eibar,es La Liga,D 1-1,1,1,0,38,1,0,0,0,Match Report
14317,Levante,2019-04-14,@,Valencia,es La Liga,L 1-3,1,3,-2,47,0,0,0,0,Match Report
14318,Eibar,2019-04-14,@,Real Sociedad,es La Liga,D 1-1,1,1,0,62,1,0,0,0,Match Report
14319,Leganés,2019-04-15,,Real Madrid,es La Liga,D 1-1,1,1,0,31,1,0,0,0,Match Report
14320,Real Madrid,2019-04-15,@,Leganés,es La Liga,D 1-1,1,1,0,69,1,0,0,0,Match Report
14321,Alavés,2019-04-19,,Valladolid,es La Liga,D 2-2,2,2,0,46,2,0,0,0,Match Report
14322,Valladolid,2019-04-19,@,Alavés,es La Liga,D 2-2,2,2,0,54,1,1,1,0,Match Report
14323,Celta Vigo,2019-04-20,,Girona,es La Liga,W 2-1,2,1,1,62,2,0,0,0,Match Report
14324,Huesca,2019-04-20,@,Rayo Vallecano,es La Liga,D 0-0,0,0,0,45,0,0,0,0,Match Report
14325,Atlético Madrid,2019-04-20,@,Eibar,es La Liga,W 1-0,1,0,1,48,1,0,0,0,Match Report
14326,Rayo Vallecano,2019-04-20,,Huesca,es La Liga,D 0-0,0,0,0,55,0,0,0,0,Match Report
14327,Eibar,2019-04-20,,Atlético Madrid,es La Liga,L 0-1,0,1,-1,52,0,0,0,0,Match Report
14328,Barcelona,2019-04-20,,Real Sociedad,es La Liga,W 2-1,2,1,1,50,2,0,0,0,Match Report
14329,Girona,2019-04-20,@,Celta Vigo,es La Liga,L 1-2,1,2,-1,38,1,0,0,0,Match Report
14330,Real Sociedad,2019-04-20,@,Barcelona,es La Liga,L 1-2,1,2,-1,50,1,0,0,0,Match Report
14331,Leganés,2019-04-21,@,Villarreal,es La Liga,L 1-2,1,2,-1,34,0,1,1,0,Match Report
14332,Real Madrid,2019-04-21,,Athletic Club,es La Liga,W 3-0,3,0,3,57,3,0,0,0,Match Report
14333,Athletic Club,2019-04-21,@,Real Madrid,es La Liga,L 0-3,0,3,-3,43,0,0,0,0,Match Report
14334,Sevilla,2019-04-21,@,Getafe,es La Liga,L 0-3,0,3,-3,63,0,0,0,0,Match Report
14335,Villarreal,2019-04-21,,Leganés,es La Liga,W 2-1,2,1,1,66,2,0,0,0,Match Report
14336,Espanyol,2019-04-21,@,Levante,es La Liga,D 2-2,2,2,0,49,2,0,0,0,Match Report
14337,Levante,2019-04-21,,Espanyol,es La Liga,D 2-2,2,2,0,51,2,0,0,0,Match Report
14338,Getafe,2019-04-21,,Sevilla,es La Liga,W 3-0,3,0,3,37,1,2,2,0,Match Report
14339,Betis,2019-04-21,,Valencia,es La Liga,L 1-2,1,2,-1,66,0,1,1,0,Match Report
14340,Valencia,2019-04-21,@,Betis,es La Liga,W 2-1,2,1,1,34,2,0,0,0,Match Report
14341,Girona,2019-04-23,@,Valladolid,es La Liga,L 0-1,0,1,-1,49,0,0,0,0,Match Report
14342,Barcelona,2019-04-23,@,Alavés,es La Liga,W 2-0,2,0,2,76,1,1,1,0,Match Report
14343,Valladolid,2019-04-23,,Girona,es La Liga,W 1-0,1,0,1,51,1,0,0,0,Match Report
14344,Huesca,2019-04-23,,Eibar,es La Liga,W 2-0,2,0,2,48,2,0,0,0,Match Report
14345,Eibar,2019-04-23,@,Huesca,es La Liga,L 0-2,0,2,-2,52,0,0,0,0,Match Report
14346,Alavés,2019-04-23,,Barcelona,es La Liga,L 0-2,0,2,-2,24,0,0,0,0,Match Report
14347,Leganés,2019-04-24,,Athletic Club,es La Liga,L 0-1,0,1,-1,57,0,0,0,0,Match Report
14348,Athletic Club,2019-04-24,@,Leganés,es La Liga,W 1-0,1,0,1,43,0,0,0,0,Match Report
14349,Betis,2019-04-24,@,Levante,es La Liga,L 0-4,0,4,-4,68,0,0,0,0,Match Report
14350,Celta Vigo,2019-04-24,@,Espanyol,es La Liga,D 1-1,1,1,0,52,1,0,0,0,Match Report
14351,Valencia,2019-04-24,@,Atlético Madrid,es La Liga,L 2-3,2,3,-1,44,1,1,1,0,Match Report
14352,Atlético Madrid,2019-04-24,,Valencia,es La Liga,W 3-2,3,2,1,56,3,0,0,0,Match Report
14353,Espanyol,2019-04-24,,Celta Vigo,es La Liga,D 1-1,1,1,0,48,1,0,0,0,Match Report
14354,Levante,2019-04-24,,Betis,es La Liga,W 4-0,4,0,4,32,3,1,1,0,Match Report
14355,Real Sociedad,2019-04-25,,Villarreal,es La Liga,L 0-1,0,1,-1,64,0,0,0,0,Match Report
14356,Getafe,2019-04-25,,Real Madrid,es La Liga,D 0-0,0,0,0,34,0,0,0,0,Match Report
14357,Real Madrid,2019-04-25,@,Getafe,es La Liga,D 0-0,0,0,0,66,0,0,0,0,Match Report
14358,Sevilla,2019-04-25,,Rayo Vallecano,es La Liga,W 5-0,5,0,5,50,5,0,0,0,Match Report
14359,Rayo Vallecano,2019-04-25,@,Sevilla,es La Liga,L 0-5,0,5,-5,50,0,0,0,0,Match Report
14360,Villarreal,2019-04-25,@,Real Sociedad,es La Liga,W 1-0,1,0,1,36,1,0,0,0,Match Report
14361,Atlético Madrid,2019-04-27,,Valladolid,es La Liga,W 1-0,1,0,1,58,0,0,0,0,Match Report
14362,Alavés,2019-04-27,@,Athletic Club,es La Liga,D 1-1,1,1,0,37,1,0,0,0,Match Report
14363,Celta Vigo,2019-04-27,@,Leganés,es La Liga,D 0-0,0,0,0,52,0,0,0,0,Match Report
14364,Athletic Club,2019-04-27,,Alavés,es La Liga,D 1-1,1,1,0,63,1,0,0,0,Match Report
14365,Barcelona,2019-04-27,,Levante,es La Liga,W 1-0,1,0,1,62,1,0,0,0,Match Report
14366,Valladolid,2019-04-27,@,Atlético Madrid,es La Liga,L 0-1,0,1,-1,42,0,0,0,0,Match Report
14367,Leganés,2019-04-27,,Celta Vigo,es La Liga,D 0-0,0,0,0,48,0,0,0,0,Match Report
14368,Levante,2019-04-27,@,Barcelona,es La Liga,L 0-1,0,1,-1,38,0,0,0,0,Match Report
14369,Huesca,2019-04-28,@,Villarreal,es La Liga,D 1-1,1,1,0,53,1,0,0,0,Match Report
14370,Rayo Vallecano,2019-04-28,,Real Madrid,es La Liga,W 1-0,1,0,1,50,0,1,1,0,Match Report
14371,Real Sociedad,2019-04-28,,Getafe,es La Liga,W 2-1,2,1,1,50,1,1,1,0,Match Report
14372,Sevilla,2019-04-28,@,Girona,es La Liga,L 0-1,0,1,-1,57,0,0,0,0,Match Report
14373,Real Madrid,2019-04-28,@,Rayo Vallecano,es La Liga,L 0-1,0,1,-1,50,0,0,0,0,Match Report
14374,Girona,2019-04-28,,Sevilla,es La Liga,W 1-0,1,0,1,43,1,0,0,0,Match Report
14375,Valencia,2019-04-28,,Eibar,es La Liga,L 0-1,0,1,-1,49,0,0,0,0,Match Report
14376,Villarreal,2019-04-28,,Huesca,es La Liga,D 1-1,1,1,0,47,1,0,0,0,Match Report
14377,Eibar,2019-04-28,@,Valencia,es La Liga,W 1-0,1,0,1,51,1,0,0,0,Match Report
14378,Getafe,2019-04-28,@,Real Sociedad,es La Liga,L 1-2,1,2,-1,50,1,0,0,0,Match Report
14379,Betis,2019-04-29,,Espanyol,es La Liga,D 1-1,1,1,0,54,1,0,0,0,Match Report
14380,Espanyol,2019-04-29,@,Betis,es La Liga,D 1-1,1,1,0,46,1,0,0,0,Match Report
14381,Sevilla,2019-05-03,,Leganés,es La Liga,L 0-3,0,3,-3,64,0,0,0,0,Match Report
14382,Leganés,2019-05-03,@,Sevilla,es La Liga,W 3-0,3,0,3,36,3,0,0,0,Match Report
14383,Real Sociedad,2019-05-04,@,Alavés,es La Liga,W 1-0,1,0,1,49,0,0,0,0,Match Report
14384,Rayo Vallecano,2019-05-04,@,Levante,es La Liga,L 1-4,1,4,-3,65,1,0,0,0,Match Report
14385,Levante,2019-05-04,,Rayo Vallecano,es La Liga,W 4-1,4,1,3,35,4,0,1,1,Match Report
14386,Atlético Madrid,2019-05-04,@,Espanyol,es La Liga,L 0-3,0,3,-3,50,0,0,0,0,Match Report
14387,Espanyol,2019-05-04,,Atlético Madrid,es La Liga,W 3-0,3,0,3,50,1,1,1,0,Match Report
14388,Alavés,2019-05-04,,Real Sociedad,es La Liga,L 0-1,0,1,-1,51,0,0,0,0,Match Report
14389,Barcelona,2019-05-04,@,Celta Vigo,es La Liga,L 0-2,0,2,-2,65,0,0,0,0,Match Report
14390,Celta Vigo,2019-05-04,,Barcelona,es La Liga,W 2-0,2,0,2,35,1,1,1,0,Match Report
14391,Athletic Club,2019-05-05,@,Valladolid,es La Liga,L 0-1,0,1,-1,59,0,0,0,0,Match Report
14392,Real Madrid,2019-05-05,,Villarreal,es La Liga,W 3-2,3,2,1,60,3,0,0,0,Match Report
14393,Valladolid,2019-05-05,,Athletic Club,es La Liga,W 1-0,1,0,1,41,1,0,0,0,Match Report
14394,Villarreal,2019-05-05,@,Real Madrid,es La Liga,L 2-3,2,3,-1,40,2,0,0,0,Match Report
14395,Girona,2019-05-05,@,Getafe,es La Liga,L 0-2,0,2,-2,58,0,0,0,0,Match Report
14396,Getafe,2019-05-05,,Girona,es La Liga,W 2-0,2,0,2,42,2,0,0,0,Match Report
14397,Betis,2019-05-05,@,Eibar,es La Liga,L 0-1,0,1,-1,55,0,0,1,1,Match Report
14398,Valencia,2019-05-05,@,Huesca,es La Liga,W 6-2,6,2,4,48,5,0,0,0,Match Report
14399,Huesca,2019-05-05,,Valencia,es La Liga,L 2-6,2,6,-4,52,1,1,1,0,Match Report
14400,Eibar,2019-05-05,,Betis,es La Liga,W 1-0,1,0,1,45,1,0,0,0,Match Report
14401,Rayo Vallecano,2019-05-12,,Valladolid,es La Liga,L 1-2,1,2,-1,69,1,0,0,0,Match Report
14402,Eibar,2019-05-12,@,Villarreal,es La Liga,L 0-1,0,1,-1,58,0,0,0,0,Match Report
14403,Celta Vigo,2019-05-12,@,Athletic Club,es La Liga,L 1-3,1,3,-2,48,0,1,1,0,Match Report
14404,Real Sociedad,2019-05-12,,Real Madrid,es La Liga,W 3-1,3,1,2,54,3,0,1,1,Match Report
14405,Barcelona,2019-05-12,,Getafe,es La Liga,W 2-0,2,0,2,78,1,0,0,0,Match Report
14406,Espanyol,2019-05-12,@,Leganés,es La Liga,W 2-0,2,0,2,54,1,1,1,0,Match Report
14407,Valencia,2019-05-12,,Alavés,es La Liga,W 3-1,3,1,2,43,3,0,0,0,Match Report
14408,Levante,2019-05-12,@,Girona,es La Liga,W 2-1,2,1,1,41,2,0,0,0,Match Report
14409,Girona,2019-05-12,,Levante,es La Liga,L 1-2,1,2,-1,59,1,0,0,0,Match Report
14410,Valladolid,2019-05-12,@,Rayo Vallecano,es La Liga,W 2-1,2,1,1,31,1,1,1,0,Match Report
14411,Leganés,2019-05-12,,Espanyol,es La Liga,L 0-2,0,2,-2,46,0,0,0,0,Match Report
14412,Atlético Madrid,2019-05-12,,Sevilla,es La Liga,D 1-1,1,1,0,49,1,0,0,0,Match Report
14413,Villarreal,2019-05-12,,Eibar,es La Liga,W 1-0,1,0,1,42,1,0,0,0,Match Report
14414,Betis,2019-05-12,,Huesca,es La Liga,W 2-1,2,1,1,62,2,0,0,0,Match Report
14415,Sevilla,2019-05-12,@,Atlético Madrid,es La Liga,D 1-1,1,1,0,51,1,0,0,0,Match Report
14416,Alavés,2019-05-12,@,Valencia,es La Liga,L 1-3,1,3,-2,57,1,0,0,0,Match Report
14417,Real Madrid,2019-05-12,@,Real Sociedad,es La Liga,L 1-3,1,3,-2,46,1,0,0,0,Match Report
14418,Athletic Club,2019-05-12,,Celta Vigo,es La Liga,W 3-1,3,1,2,52,2,1,1,0,Match Report
14419,Huesca,2019-05-12,@,Betis,es La Liga,L 1-2,1,2,-1,38,0,1,1,0,Match Report
14420,Getafe,2019-05-12,@,Barcelona,es La Liga,L 0-2,0,2,-2,22,0,0,0,0,Match Report
14421,Valencia,2019-05-18,@,Valladolid,es La Liga,W 2-0,2,0,2,51,2,0,0,0,Match Report
14422,Getafe,2019-05-18,,Villarreal,es La Liga,D 2-2,2,2,0,41,2,0,0,0,Match Report
14423,Sevilla,2019-05-18,,Athletic Club,es La Liga,W 2-0,2,0,2,47,2,0,0,0,Match Report
14424,Villarreal,2019-05-18,@,Getafe,es La Liga,D 2-2,2,2,0,59,2,0,0,0,Match Report
14425,Huesca,2019-05-18,,Leganés,es La Liga,W 2-1,2,1,1,51,2,0,0,0,Match Report
14426,Girona,2019-05-18,@,Alavés,es La Liga,L 1-2,1,2,-1,56,1,0,0,0,Match Report
14427,Alavés,2019-05-18,,Girona,es La Liga,W 2-1,2,1,1,44,2,0,0,0,Match Report
14428,Atlético Madrid,2019-05-18,@,Levante,es La Liga,D 2-2,2,2,0,53,2,0,0,0,Match Report
14429,Celta Vigo,2019-05-18,,Rayo Vallecano,es La Liga,D 2-2,2,2,0,46,1,1,1,0,Match Report
14430,Real Sociedad,2019-05-18,@,Espanyol,es La Liga,L 0-2,0,2,-2,62,0,0,0,0,Match Report
14431,Athletic Club,2019-05-18,@,Sevilla,es La Liga,L 0-2,0,2,-2,53,0,0,0,0,Match Report
14432,Leganés,2019-05-18,@,Huesca,es La Liga,L 1-2,1,2,-1,49,0,0,0,0,Match Report
14433,Levante,2019-05-18,,Atlético Madrid,es La Liga,D 2-2,2,2,0,47,2,0,0,0,Match Report
14434,Valladolid,2019-05-18,,Valencia,es La Liga,L 0-2,0,2,-2,49,0,0,0,0,Match Report
14435,Espanyol,2019-05-18,,Real Sociedad,es La Liga,W 2-0,2,0,2,38,2,0,0,0,Match Report
14436,Rayo Vallecano,2019-05-18,@,Celta Vigo,es La Liga,D 2-2,2,2,0,54,1,1,1,0,Match Report
14437,Betis,2019-05-19,@,Real Madrid,es La Liga,W 2-0,2,0,2,53,2,0,0,0,Match Report
14438,Barcelona,2019-05-19,@,Eibar,es La Liga,D 2-2,2,2,0,60,2,0,0,0,Match Report
14439,Real Madrid,2019-05-19,,Betis,es La Liga,L 0-2,0,2,-2,47,0,0,0,0,Match Report
14440,Eibar,2019-05-19,,Barcelona,es La Liga,D 2-2,2,2,0,40,2,0,0,0,Match Report
14441,Athletic Club,2019-08-16,,Barcelona,es La Liga,W 1-0,1,0,1,29,1,0,0,0,Match Report
14442,Barcelona,2019-08-16,@,Athletic Club,es La Liga,L 0-1,0,1,-1,71,0,0,0,0,Match Report
14443,Leganés,2019-08-17,,Osasuna,es La Liga,L 0-1,0,1,-1,52,0,0,0,0,Match Report
14444,Granada,2019-08-17,@,Villarreal,es La Liga,D 4-4,4,4,0,46,2,1,1,0,Match Report
14445,Eibar,2019-08-17,@,Mallorca,es La Liga,L 1-2,1,2,-1,62,1,0,0,0,Match Report
14446,Osasuna,2019-08-17,@,Leganés,es La Liga,W 1-0,1,0,1,48,1,0,0,0,Match Report
14447,Villarreal,2019-08-17,,Granada,es La Liga,D 4-4,4,4,0,54,3,1,1,0,Match Report
14448,Mallorca,2019-08-17,,Eibar,es La Liga,W 2-1,2,1,1,38,1,0,0,0,Match Report
14449,Real Sociedad,2019-08-17,@,Valencia,es La Liga,D 1-1,1,1,0,63,0,1,1,0,Match Report
14450,Valencia,2019-08-17,,Real Sociedad,es La Liga,D 1-1,1,1,0,37,1,0,1,1,Match Report
14451,Real Madrid,2019-08-17,@,Celta Vigo,es La Liga,W 3-1,3,1,2,44,3,0,0,0,Match Report
14452,Celta Vigo,2019-08-17,,Real Madrid,es La Liga,L 1-3,1,3,-2,56,1,0,0,0,Match Report
14453,Valladolid,2019-08-18,@,Betis,es La Liga,W 2-1,2,1,1,52,2,0,0,0,Match Report
14454,Betis,2019-08-18,,Valladolid,es La Liga,L 1-2,1,2,-1,48,1,0,0,0,Match Report
14455,Atlético Madrid,2019-08-18,,Getafe,es La Liga,W 1-0,1,0,1,57,1,0,1,1,Match Report
14456,Levante,2019-08-18,@,Alavés,es La Liga,L 0-1,0,1,-1,62,0,0,0,0,Match Report
14457,Alavés,2019-08-18,,Levante,es La Liga,W 1-0,1,0,1,38,1,0,0,0,Match Report
14458,Sevilla,2019-08-18,@,Espanyol,es La Liga,W 2-0,2,0,2,55,2,0,0,0,Match Report
14459,Espanyol,2019-08-18,,Sevilla,es La Liga,L 0-2,0,2,-2,45,0,0,0,0,Match Report
14460,Getafe,2019-08-18,@,Atlético Madrid,es La Liga,L 0-1,0,1,-1,43,0,0,0,0,Match Report
14461,Levante,2019-08-23,,Villarreal,es La Liga,W 2-1,2,1,1,49,0,2,2,0,Match Report
14462,Villarreal,2019-08-23,@,Levante,es La Liga,L 1-2,1,2,-1,51,1,0,0,0,Match Report
14463,Sevilla,2019-08-23,@,Granada,es La Liga,W 1-0,1,0,1,54,1,0,0,0,Match Report
14464,Granada,2019-08-23,,Sevilla,es La Liga,L 0-1,0,1,-1,46,0,0,0,0,Match Report
14465,Eibar,2019-08-24,@,Osasuna,es La Liga,D 0-0,0,0,0,51,0,0,0,0,Match Report
14466,Real Madrid,2019-08-24,,Valladolid,es La Liga,D 1-1,1,1,0,66,1,0,0,0,Match Report
14467,Getafe,2019-08-24,,Athletic Club,es La Liga,D 1-1,1,1,0,47,1,0,0,0,Match Report
14468,Athletic Club,2019-08-24,@,Getafe,es La Liga,D 1-1,1,1,0,53,1,0,0,0,Match Report
14469,Osasuna,2019-08-24,,Eibar,es La Liga,D 0-0,0,0,0,49,0,0,0,0,Match Report
14470,Celta Vigo,2019-08-24,,Valencia,es La Liga,W 1-0,1,0,1,55,1,0,1,1,Match Report
14471,Valencia,2019-08-24,@,Celta Vigo,es La Liga,L 0-1,0,1,-1,46,0,0,0,0,Match Report
14472,Valladolid,2019-08-24,@,Real Madrid,es La Liga,D 1-1,1,1,0,34,1,0,0,0,Match Report
14473,Mallorca,2019-08-25,,Real Sociedad,es La Liga,L 0-1,0,1,-1,36,0,0,0,0,Match Report
14474,Barcelona,2019-08-25,,Betis,es La Liga,W 5-2,5,2,3,70,5,0,0,0,Match Report
14475,Betis,2019-08-25,@,Barcelona,es La Liga,L 2-5,2,5,-3,30,2,0,0,0,Match Report
14476,Real Sociedad,2019-08-25,@,Mallorca,es La Liga,W 1-0,1,0,1,64,1,0,0,0,Match Report
14477,Atlético Madrid,2019-08-25,@,Leganés,es La Liga,W 1-0,1,0,1,58,1,0,0,0,Match Report
14478,Espanyol,2019-08-25,@,Alavés,es La Liga,D 0-0,0,0,0,63,0,0,0,0,Match Report
14479,Alavés,2019-08-25,,Espanyol,es La Liga,D 0-0,0,0,0,37,0,0,0,0,Match Report
14480,Leganés,2019-08-25,,Atlético Madrid,es La Liga,L 0-1,0,1,-1,42,0,0,0,0,Match Report
14481,Real Sociedad,2019-08-30,@,Athletic Club,es La Liga,L 0-2,0,2,-2,60,0,0,0,0,Match Report
14482,Celta Vigo,2019-08-30,@,Sevilla,es La Liga,D 1-1,1,1,0,37,1,0,0,0,Match Report
14483,Athletic Club,2019-08-30,,Real Sociedad,es La Liga,W 2-0,2,0,2,40,2,0,0,0,Match Report
14484,Sevilla,2019-08-30,,Celta Vigo,es La Liga,D 1-1,1,1,0,63,1,0,0,0,Match Report
14485,Leganés,2019-08-31,@,Betis,es La Liga,L 1-2,1,2,-1,32,1,0,0,0,Match Report
14486,Barcelona,2019-08-31,@,Osasuna,es La Liga,D 2-2,2,2,0,73,2,0,0,0,Match Report
14487,Levante,2019-08-31,,Valladolid,es La Liga,W 2-0,2,0,2,51,2,0,0,0,Match Report
14488,Osasuna,2019-08-31,,Barcelona,es La Liga,D 2-2,2,2,0,27,1,1,1,0,Match Report
14489,Alavés,2019-08-31,@,Getafe,es La Liga,D 1-1,1,1,0,39,1,0,0,0,Match Report
14490,Betis,2019-08-31,,Leganés,es La Liga,W 2-1,2,1,1,68,2,0,0,0,Match Report
14491,Getafe,2019-08-31,,Alavés,es La Liga,D 1-1,1,1,0,61,1,0,0,0,Match Report
14492,Valladolid,2019-08-31,@,Levante,es La Liga,L 0-2,0,2,-2,49,0,0,0,0,Match Report
14493,Real Madrid,2019-09-01,@,Villarreal,es La Liga,D 2-2,2,2,0,56,2,0,0,0,Match Report
14494,Valencia,2019-09-01,,Mallorca,es La Liga,W 2-0,2,0,2,50,0,2,2,0,Match Report
14495,Espanyol,2019-09-01,,Granada,es La Liga,L 0-3,0,3,-3,67,0,0,0,0,Match Report
14496,Granada,2019-09-01,@,Espanyol,es La Liga,W 3-0,3,0,3,33,3,0,0,0,Match Report
14497,Atlético Madrid,2019-09-01,,Eibar,es La Liga,W 3-2,3,2,1,57,3,0,0,0,Match Report
14498,Eibar,2019-09-01,@,Atlético Madrid,es La Liga,L 2-3,2,3,-1,43,2,0,0,0,Match Report
14499,Mallorca,2019-09-01,@,Valencia,es La Liga,L 0-2,0,2,-2,50,0,0,0,0,Match Report
14500,Villarreal,2019-09-01,,Real Madrid,es La Liga,D 2-2,2,2,0,44,2,0,0,0,Match Report
14501,Athletic Club,2019-09-13,@,Mallorca,es La Liga,D 0-0,0,0,0,51,0,0,1,1,Match Report
14502,Mallorca,2019-09-13,,Athletic Club,es La Liga,D 0-0,0,0,0,49,0,0,1,1,Match Report
14503,Valencia,2019-09-14,@,Barcelona,es La Liga,L 2-5,2,5,-3,36,2,0,0,0,Match Report
14504,Leganés,2019-09-14,,Villarreal,es La Liga,L 0-3,0,3,-3,49,0,0,0,0,Match Report
14505,Villarreal,2019-09-14,@,Leganés,es La Liga,W 3-0,3,0,3,51,2,0,0,0,Match Report
14506,Real Madrid,2019-09-14,,Levante,es La Liga,W 3-2,3,2,1,65,3,0,0,0,Match Report
14507,Real Sociedad,2019-09-14,,Atlético Madrid,es La Liga,W 2-0,2,0,2,54,2,0,0,0,Match Report
14508,Barcelona,2019-09-14,,Valencia,es La Liga,W 5-2,5,2,3,64,5,0,0,0,Match Report
14509,Atlético Madrid,2019-09-14,@,Real Sociedad,es La Liga,L 0-2,0,2,-2,46,0,0,0,0,Match Report
14510,Levante,2019-09-14,@,Real Madrid,es La Liga,L 2-3,2,3,-1,35,2,0,0,0,Match Report
14511,Granada,2019-09-15,@,Celta Vigo,es La Liga,W 2-0,2,0,2,62,2,0,0,0,Match Report
14512,Getafe,2019-09-15,@,Betis,es La Liga,D 1-1,1,1,0,39,0,1,1,0,Match Report
14513,Valladolid,2019-09-15,,Osasuna,es La Liga,D 1-1,1,1,0,50,1,0,0,0,Match Report
14514,Osasuna,2019-09-15,@,Valladolid,es La Liga,D 1-1,1,1,0,50,1,0,0,0,Match Report
14515,Betis,2019-09-15,,Getafe,es La Liga,D 1-1,1,1,0,61,0,1,1,0,Match Report
14516,Sevilla,2019-09-15,@,Alavés,es La Liga,W 1-0,1,0,1,61,1,0,0,0,Match Report
