Temporada,Jornada,Posicion_Local,Puntos_Acumulados_Local,Local,Goles_Acumulados_Local,Visitante,Goles_Acumulados_Visitantes,Puntos_Acumulados_Visitantes,Posicion_Visitante,Resultado,Ratio_Jornada_Local,Ratio_Jornada_Visitante,Estado_Tabla_Local,Estado_Tabla_Visitante,Racha_Local,Racha_Visitante,Racha_Puntos_Local,Racha_Puntos_Visitante,Media_Goles,Media_Goles_Local,Media_Goles_Visitante,Ranking_Local,Ranking_Visitante,Goles_Encajados_Local_Acumulados,Goles_Encajados_Visitante_Acumulados,Goles_Marcados_Local_Acumulados,Goles_Marcados_Visitante_Acumulados,Diferencia_Posicion,Rendimiento_Casa_Local,Rendimiento_Fuera_Visitante,Forma_Reciente_Local,Forma_Reciente_Visitante,Porterias_Cero_Local_Acum,Porterias_Cero_Visitante_Acum,Diferencia_Puntos_Local,Diferencia_Puntos_Visitante,Ratio_Goles_por_partido_Visitante,Ratio_Goles_por_partido_Local,Rendimiento_Ranking_Visitante,Rendimiento_Ranking_Local,Diferencia_Ranking,Local_Es_Favorito,Visitante_Es_Favorito,Ranking_Local_Cuadrado,Ranking_Visitante_Cuadrado,Rendimiento_Vistante,Rendimiento_Local,Local_Es_Ofensivo,Visitante_Es_Ofensivo,Local_Es_Defensivo,Visitante_Es_Defensivo
2019,23,8,34.0,32,45.0,3,24.0,31.0,9,1,1.4782608695652173,1.3478260869565217,2,1,20,12,5,2,2.757575757575758,1.5625,1.375,237,271,11,11,21,8,-1,0.10793650793650794,0.08310991957104558,2.3333333333333335,1.3333333333333333,80,51,3.0,-3.0,1.0434782608695652,1.9565217391304348,365.2608695652174,350.3478260869565,-34,1,0,56169,73441,0.11594202898550725,0.24456521739130435,0,1,0,0
2019,23,19,17.0,8,22.0,34,29.0,39.0,3,1,0.7391304347826086,1.6956521739130435,4,0,13,17,2,5,2.08,1.1666666666666667,0.9166666666666666,135,304,11,12,7,14,16,0.06563706563706563,0.11016949152542373,1.3333333333333333,3.0,80,51,-22.0,22.0,1.2608695652173914,0.9565217391304348,515.4782608695652,99.78260869565217,-169,1,0,18225,92416,0.4202898550724638,0.050343249427917625,0,1,1,0
2019,23,12,28.0,26,29.0,30,41.0,49.0,1,2,1.2173913043478262,2.130434782608696,1,0,32,16,5,4,3.193548387096774,1.1333333333333333,1.6666666666666667,191,357,13,6,18,17,11,0.09427609427609428,0.13172043010752688,1.6666666666666667,5.0,80,51,-21.0,21.0,1.7826086956521738,1.2608695652173914,760.5652173913044,232.5217391304348,-166,1,0,36481,127449,1.7826086956521738,0.10507246376811595,1,0,0,1
2019,24,6,37.0,37,36.0,4,28.0,39.0,4,0,1.5416666666666667,1.625,2,0,26,29,1,2,2.2857142857142856,1.4705882352941178,1.0,281,251,9,9,19,8,2,0.09893048128342247,0.11641791044776119,3.0,3.3333333333333335,80,51,-2.0,2.0,1.1666666666666667,1.5,407.875,433.20833333333337,30,0,1,78961,63001,0.2916666666666667,0.25,0,1,0,0
2019,24,9,30.0,16,31.0,38,20.0,26.0,15,1,1.25,1.0833333333333333,1,3,35,31,0,5,2.0,2.5,0.5,50,77,7,17,14,8,-6,0.23809523809523808,0.12807881773399016,2.0,2.3333333333333335,80,51,4.0,-4.0,0.8333333333333334,1.2916666666666667,83.41666666666666,62.5,-27,1,0,2500,5929,0.05555555555555556,0.14351851851851852,0,1,1,0
2019,24,2,49.0,5,66.0,13,35.0,42.0,3,1,2.0416666666666665,1.75,0,0,26,34,1,0,2.9310344827586206,2.642857142857143,0.5,267,160,11,10,37,14,-1,0.13136729222520108,0.1510791366906475,4.333333333333333,4.0,80,51,7.0,-7.0,1.4583333333333333,2.75,280.0,545.125,107,0,1,71289,25600,0.4861111111111111,1.375,0,1,0,1
2019,24,16,18.0,24,28.0,0,32.0,27.0,14,1,0.75,1.125,3,3,36,33,2,5,2.888888888888889,1.75,1.0,163,62,13,24,15,10,2,0.06923076923076923,0.18620689655172415,1.0,2.6666666666666665,81,51,-9.0,9.0,1.3333333333333333,1.1666666666666667,69.75,122.25,101,0,1,26569,3844,0.09523809523809523,0.07291666666666667,0,1,1,0
2019,24,7,35.0,39,47.0,22,47.0,29.0,11,1,1.4583333333333333,1.2083333333333333,2,1,29,38,0,3,2.4285714285714284,1.6,0.8,269,129,14,23,23,12,-4,0.09887005649717515,0.13063063063063063,4.333333333333333,1.0,81,51,6.0,-6.0,1.9583333333333333,1.9583333333333333,155.875,392.29166666666663,140,0,1,72361,16641,0.178030303030303,0.27976190476190477,0,1,1,0
2019,24,1,52.0,30,45.0,8,24.0,20.0,17,0,2.1666666666666665,0.8333333333333334,0,3,17,32,4,3,3.5185185185185186,2.8461538461538463,0.8461538461538461,357,135,7,20,23,10,-16,0.13941018766756033,0.07722007722007722,5.333333333333333,2.0,81,51,32.0,-32.0,1.0,1.875,112.5,773.5,222,0,1,127449,18225,0.058823529411764705,1.875,0,1,1,0
2019,24,20,18.0,21,28.0,6,32.0,28.0,10,0,0.75,1.1666666666666667,4,1,29,18,0,2,3.2857142857142856,3.3333333333333335,0.6666666666666666,13,184,18,20,12,10,10,0.2571428571428571,0.09427609427609428,2.6666666666666665,1.6666666666666667,82,52,-10.0,10.0,1.3333333333333333,1.1666666666666667,214.66666666666669,9.75,-171,1,0,169,33856,0.13333333333333333,0.058333333333333334,0,1,1,0
2019,24,8,31.0,3,25.0,26,30.0,28.0,12,2,1.2916666666666667,1.1666666666666667,2,1,15,32,2,3,2.5483870967741935,1.3333333333333333,0.9333333333333333,271,191,6,15,14,11,-4,0.08310991957104558,0.09427609427609428,1.6666666666666667,1.6666666666666667,82,53,3.0,-3.0,1.25,1.0416666666666667,222.83333333333334,350.0416666666667,80,0,1,73441,36481,0.10416666666666667,0.13020833333333334,0,1,1,0
2019,24,5,39.0,34,30.0,12,19.0,18.0,19,0,1.625,0.75,2,4,16,35,5,2,2.945945945945946,2.0,0.8888888888888888,304,190,9,17,14,8,-14,0.11016949152542373,0.04825737265415549,1.6666666666666667,2.6666666666666665,82,53,21.0,-21.0,0.7916666666666666,1.25,142.5,494.0,114,0,1,92416,36100,0.041666666666666664,0.25,0,1,1,0
2019,24,10,28.0,6,32.0,24,28.0,18.0,16,0,1.1666666666666667,0.75,1,3,36,38,2,3,2.3333333333333335,1.3,0.7,184,163,17,26,22,7,-6,0.09395973154362416,0.0694980694980695,1.6666666666666667,1.0,82,53,10.0,-10.0,1.1666666666666667,1.3333333333333333,122.25,214.66666666666669,21,0,1,33856,26569,0.07291666666666667,0.13333333333333333,0,1,1,0
2019,25,18,21.0,8,26.0,21,28.0,19.0,19,1,0.84,0.76,4,4,14,14,5,2,1.4285714285714286,0.3333333333333333,0.3333333333333333,135,13,12,18,9,6,-1,0.08076923076923077,0.2753623188405797,2.3333333333333335,2.0,83,53,2.0,-2.0,1.12,1.04,9.88,113.39999999999999,122,0,1,18225,169,0.05894736842105264,0.05777777777777778,0,0,1,0
2019,25,2,52.0,5,68.0,10,24.0,24.0,17,1,2.08,0.96,0,3,26,32,1,3,3.8181818181818183,3.8,0.8,267,73,12,16,39,8,-15,0.13903743315508021,0.2222222222222222,4.0,1.6666666666666667,84,53,28.0,-28.0,0.96,2.72,70.08,555.36,194,0,1,71289,5329,0.05647058823529411,1.36,0,1,1,0
2019,25,6,37.0,32,47.0,37,38.0,38.0,8,1,1.48,1.52,2,2,35,20,0,3,2.9393939393939394,1.4375,1.25,237,281,12,23,23,14,-2,0.11708860759493671,0.10187667560321716,2.0,3.6666666666666665,85,53,-1.0,1.0,1.52,1.88,427.12,350.76,-44,1,0,56169,78961,0.19,0.3133333333333333,0,1,1,0
2019,25,14,29.0,22,48.0,30,47.0,53.0,1,1,1.16,2.12,3,0,29,25,0,1,3.4347826086956523,0.8181818181818182,2.272727272727273,129,357,11,7,17,21,13,0.13122171945701358,0.14209115281501342,2.0,5.333333333333333,86,53,-24.0,24.0,1.88,1.92,756.84,149.64,-228,1,0,16641,127449,1.88,0.13714285714285715,1,0,0,1
2019,25,3,42.0,13,36.0,34,32.0,40.0,5,2,1.68,1.6,0,2,35,29,0,2,2.5172413793103448,1.5714285714285714,0.8571428571428571,160,304,10,14,21,15,-2,0.15053763440860216,0.11267605633802817,4.0,3.0,86,54,2.0,-2.0,1.28,1.44,486.40000000000003,268.8,-144,1,0,25600,92416,0.256,0.48,0,1,1,0
2019,25,13,26.0,38,21.0,12,21.0,19.0,20,1,1.04,0.76,1,4,19,27,2,5,1.9047619047619047,1.1,0.8,77,190,8,19,11,10,-7,0.12871287128712872,0.05080213903743316,2.0,2.6666666666666665,86,54,7.0,-7.0,0.84,0.84,144.4,80.08,-113,1,0,5929,36100,0.041999999999999996,0.06461538461538462,0,1,1,0
2019,25,12,31.0,26,31.0,16,33.0,33.0,10,2,1.24,1.32,1,1,18,38,5,3,2.2222222222222223,1.5,1.5,191,50,17,23,19,13,2,0.1040268456375839,0.25984251968503935,2.3333333333333335,2.0,86,55,-2.0,2.0,1.32,1.24,66.0,236.84,141,0,1,36481,2500,0.132,0.10333333333333333,0,0,1,0
2019,25,4,40.0,4,30.0,39,49.0,38.0,7,1,1.6,1.52,0,2,23,24,4,4,2.606060606060606,1.625,1.0,251,269,6,17,15,17,-3,0.11904761904761904,0.10704225352112676,2.6666666666666665,4.333333333333333,86,55,2.0,-2.0,1.96,1.2,408.88,401.6,-18,1,0,63001,72361,0.27999999999999997,0.3,0,1,1,0
2019,25,15,27.0,0,32.0,3,25.0,31.0,11,1,1.08,1.24,3,1,20,14,5,2,2.2666666666666666,1.4285714285714286,1.2857142857142858,62,271,9,13,15,9,4,0.18493150684931506,0.08288770053475936,2.6666666666666665,1.0,86,55,-4.0,4.0,1.0,1.28,336.04,66.96000000000001,-209,1,0,3844,73441,0.09090909090909091,0.08533333333333333,0,1,1,0
2019,25,6,37.0,32,47.0,38,21.0,26.0,13,1,1.48,1.04,2,1,26,17,1,5,3.3333333333333335,2.5714285714285716,1.1428571428571428,237,77,12,19,26,9,-7,0.1167192429022082,0.12745098039215685,2.0,1.6666666666666667,87,55,11.0,-11.0,0.84,1.88,80.08,350.76,160,0,1,56169,5929,0.06461538461538462,0.3133333333333333,0,1,1,0
2019,26,9,36.0,16,36.0,8,27.0,24.0,17,0,1.3846153846153846,0.9230769230769231,1,3,26,18,1,2,2.4545454545454546,0.8,1.8,50,135,8,22,16,12,-8,0.28346456692913385,0.09230769230769231,4.0,3.0,88,56,12.0,-12.0,1.0384615384615385,1.3846153846153846,124.61538461538463,69.23076923076923,-85,1,0,2500,18225,0.06108597285067874,0.15384615384615385,1,0,1,0
2019,26,6,38.0,37,38.0,6,44.0,30.0,14,1,1.4615384615384615,1.1538461538461537,2,3,25,30,4,2,2.7419354838709675,2.1333333333333333,0.6,281,184,11,20,21,10,-8,0.10133333333333333,0.10067114093959731,2.3333333333333335,1.0,88,56,8.0,-8.0,1.6923076923076923,1.4615384615384615,212.3076923076923,410.6923076923077,97,0,1,78961,33856,0.12087912087912088,0.24358974358974358,0,1,1,0
2019,26,20,19.0,21,28.0,0,34.0,30.0,11,0,0.7307692307692307,1.1538461538461537,4,1,34,23,5,5,2.2857142857142856,1.0,0.3333333333333333,13,62,18,25,12,10,9,0.2676056338028169,0.2054794520547945,1.6666666666666667,3.3333333333333335,88,56,-11.0,11.0,1.3076923076923077,1.0769230769230769,71.53846153846153,9.5,-49,1,0,169,3844,0.11888111888111888,0.05384615384615384,0,1,1,0
2019,26,16,24.0,10,24.0,22,49.0,32.0,10,1,0.9230769230769231,1.2307692307692308,3,1,25,38,4,3,3.7777777777777777,2.75,2.25,73,129,16,25,14,13,6,0.22429906542056074,0.14349775784753363,2.6666666666666665,2.0,89,56,-8.0,8.0,1.8846153846153846,0.9230769230769231,158.76923076923077,67.38461538461539,-56,1,0,5329,16641,0.18846153846153846,0.057692307692307696,0,1,1,0
2019,26,19,19.0,12,23.0,4,33.0,43.0,3,0,0.7307692307692307,1.6538461538461537,4,0,14,36,5,3,2.6285714285714286,1.5294117647058822,1.1764705882352942,190,251,23,11,11,10,16,0.05080213903743316,0.12797619047619047,3.0,2.6666666666666665,89,56,-24.0,24.0,1.2692307692307692,0.8846153846153846,415.1153846153846,138.84615384615384,-61,1,0,36100,63001,0.4230769230769231,0.04655870445344129,0,1,0,1
2019,26,18,22.0,24,42.0,13,36.0,42.0,5,2,0.8461538461538461,1.6153846153846154,4,2,29,26,0,0,3.3684210526315788,2.111111111111111,1.2222222222222223,163,160,13,12,16,15,13,0.0842911877394636,0.15053763440860216,2.3333333333333335,4.0,89,57,-20.0,20.0,1.3846153846153846,1.6153846153846154,258.46153846153845,137.92307692307693,3,0,1,26569,25600,0.27692307692307694,0.08974358974358974,0,1,0,1
2019,26,4,43.0,34,35.0,26,31.0,31.0,12,1,1.6538461538461537,1.1923076923076923,0,1,22,19,5,5,2.103448275862069,1.4285714285714286,0.35714285714285715,304,191,11,15,16,12,-8,0.12112676056338029,0.1040268456375839,2.6666666666666665,2.6666666666666665,89,57,12.0,-12.0,1.1923076923076923,1.3461538461538463,227.73076923076923,502.7692307692307,113,0,1,92416,36481,0.09935897435897435,0.33653846153846156,0,1,1,0
2019,26,2,53.0,30,47.0,5,73.0,55.0,1,1,2.0384615384615383,2.1153846153846154,0,0,25,19,4,5,3.2051282051282053,1.5789473684210527,2.1052631578947367,357,267,9,17,25,18,1,0.14171122994652408,0.14705882352941177,4.333333333333333,5.333333333333333,90,57,-2.0,2.0,2.8076923076923075,1.8076923076923077,564.8076923076923,727.7307692307692,90,0,1,127449,71289,2.8076923076923075,0.9038461538461539,1,0,1,0
2019,26,13,31.0,3,26.0,39,50.0,38.0,7,1,1.1923076923076923,1.4615384615384615,1,2,21,23,3,5,2.5405405405405403,1.1111111111111112,1.0555555555555556,271,269,7,20,14,18,6,0.08288770053475936,0.10674157303370786,0.6666666666666666,3.3333333333333335,91,57,-7.0,7.0,1.9230769230769231,1.0,393.15384615384613,323.1153846153846,2,0,1,73441,72361,0.27472527472527475,0.07692307692307693,0,1,1,0
2019,26,11,30.0,0,34.0,37,38.0,38.0,6,0,1.1538461538461537,1.4615384615384615,1,2,35,38,0,3,2.533333333333333,1.0,1.1428571428571428,62,281,10,26,17,14,5,0.20408163265306123,0.10160427807486631,2.3333333333333335,2.3333333333333335,91,57,-8.0,8.0,1.4615384615384615,1.3076923076923077,410.6923076923077,71.53846153846153,-219,1,0,3844,78961,0.24358974358974358,0.11888111888111888,1,0,1,0
2019,27,15,27.0,10,27.0,24,42.0,22.0,18,2,1.0,0.8148148148148148,3,4,23,36,4,3,3.0,0.0,0.0,73,163,16,29,17,10,-3,0.25,0.08461538461538462,2.6666666666666665,1.3333333333333333,91,57,5.0,-5.0,1.5555555555555556,1.0,132.8148148148148,73.0,-90,1,0,5329,26569,0.08641975308641975,0.06666666666666667,0,0,1,0
2019,27,5,44.0,4,34.0,34,38.0,46.0,3,0,1.6296296296296295,1.7037037037037037,2,0,17,37,4,2,2.5428571428571427,1.8235294117647058,0.8235294117647058,251,304,7,14,18,18,2,0.13056379821958458,0.12921348314606743,3.0,3.6666666666666665,91,57,-2.0,2.0,1.4074074074074074,1.2592592592592593,517.925925925926,409.037037037037,-53,1,0,63001,92416,0.46913580246913583,0.2518518518518519,0,1,1,0
2019,27,2,55.0,5,73.0,32,57.0,43.0,6,1,2.037037037037037,1.5925925925925926,0,2,26,29,1,2,3.1515151515151514,2.6875,0.4375,267,237,12,19,44,16,-4,0.14666666666666667,0.13564668769716087,4.0,5.0,92,57,12.0,-12.0,2.111111111111111,2.7037037037037037,377.44444444444446,543.8888888888889,30,0,1,71289,56169,0.35185185185185186,1.3518518518518519,0,1,1,0
2019,27,4,45.0,13,37.0,8,27.0,25.0,17,0,1.6666666666666667,0.9259259259259259,0,3,27,30,0,2,2.235294117647059,1.875,0.625,160,135,13,22,21,12,-13,0.16071428571428573,0.09578544061302682,4.0,2.6666666666666665,93,58,20.0,-20.0,1.0,1.3703703703703705,125.0,266.6666666666667,25,0,1,25600,18225,0.058823529411764705,0.3425925925925926,0,1,1,0
2019,27,13,30.0,6,46.0,30,49.0,56.0,1,1,1.1111111111111112,2.074074074074074,1,0,28,26,5,0,3.096774193548387,1.2,2.1333333333333333,184,357,20,8,25,21,12,0.10033444816053512,0.1497326203208556,2.0,4.333333333333333,93,58,-26.0,26.0,1.8148148148148149,1.7037037037037037,740.4444444444445,204.44444444444446,-173,1,0,33856,127449,1.8148148148148149,0.13105413105413105,1,0,0,1
2019,27,14,29.0,38,25.0,3,27.0,34.0,10,2,1.0740740740740742,1.2592592592592593,3,1,32,20,5,3,2.5714285714285716,1.5,0.9,77,271,9,15,13,10,4,0.14285714285714285,0.09066666666666667,2.3333333333333335,1.3333333333333333,93,58,-5.0,5.0,1.0,0.9259259259259259,341.2592592592593,82.70370370370371,-194,1,0,5929,73441,0.1,0.06613756613756613,0,1,1,0
2019,27,8,38.0,39,50.0,21,30.0,20.0,20,2,1.4074074074074074,0.7407407407407407,2,4,35,20,0,3,2.4285714285714284,2.0,1.0,269,13,15,19,25,6,-12,0.10704225352112676,0.2857142857142857,3.3333333333333335,2.0,93,58,18.0,-18.0,1.1111111111111112,1.8518518518518519,9.62962962962963,378.5925925925926,256,0,1,72361,169,0.05555555555555556,0.23148148148148148,0,1,1,0
2019,27,11,32.0,22,49.0,16,36.0,37.0,9,0,1.1851851851851851,1.3703703703703705,1,1,35,37,0,2,2.909090909090909,1.8,1.2,129,50,11,23,18,16,2,0.14414414414414414,0.2890625,2.0,3.3333333333333335,93,58,-5.0,5.0,1.3333333333333333,1.8148148148148149,68.51851851851852,152.88888888888889,79,0,1,16641,2500,0.14814814814814814,0.16498316498316498,0,1,1,0
2019,27,12,31.0,26,33.0,12,24.0,20.0,19,1,1.1481481481481481,0.7407407407407407,1,4,30,32,2,3,2.4193548387096775,1.2666666666666666,1.0666666666666667,191,190,20,21,19,11,-7,0.10367892976588629,0.05333333333333334,2.0,1.6666666666666667,94,58,11.0,-11.0,0.8888888888888888,1.2222222222222223,140.74074074074073,219.2962962962963,1,0,1,36481,36100,0.04678362573099415,0.10185185185185186,0,1,1,0
2019,27,15,27.0,10,27.0,32,57.0,43.0,6,2,1.0,1.5925925925925926,3,2,18,38,5,3,2.5454545454545454,1.4,0.4,73,237,18,20,18,16,9,0.24770642201834864,0.13522012578616352,1.3333333333333333,4.0,94,58,-16.0,16.0,2.111111111111111,1.0,377.44444444444446,73.0,-164,1,0,5329,56169,0.35185185185185186,0.06666666666666667,0,1,1,0
2019,28,3,47.0,34,40.0,6,48.0,33.0,12,1,1.6785714285714286,1.1785714285714286,0,1,14,14,5,2,2.5806451612903225,2.1333333333333333,1.2,304,184,13,22,19,11,-9,0.13202247191011235,0.11036789297658862,3.0,2.0,95,58,14.0,-14.0,1.7142857142857142,1.4285714285714286,216.85714285714286,510.2857142857143,120,0,1,92416,33856,0.14285714285714285,0.4761904761904762,0,1,1,0
2019,28,7,42.0,37,46.0,22,50.0,33.0,13,0,1.5,1.1785714285714286,2,1,23,38,4,3,2.6956521739130435,2.0,0.5454545454545454,281,129,12,28,23,13,-6,0.11170212765957446,0.14732142857142858,2.6666666666666665,2.3333333333333335,95,58,9.0,-9.0,1.7857142857142858,1.6428571428571428,152.03571428571428,421.5,152,0,1,78961,16641,0.13736263736263737,0.2346938775510204,0,1,1,0
2019,28,9,38.0,16,37.0,13,37.0,46.0,5,1,1.3571428571428572,1.6428571428571428,1,2,25,28,4,0,3.0,1.4,1.0,50,160,8,12,16,16,4,0.296875,0.16428571428571428,3.6666666666666665,3.3333333333333335,95,58,-8.0,8.0,1.3214285714285714,1.3214285714285714,262.85714285714283,67.85714285714286,-110,1,0,2500,25600,0.2642857142857143,0.14682539682539683,0,1,1,0
2019,28,19,23.0,21,32.0,38,26.0,29.0,15,2,0.8214285714285714,1.0357142857142858,4,3,22,29,5,2,3.6666666666666665,1.0,0.0,13,77,19,20,13,9,4,0.3194444444444444,0.14146341463414633,2.6666666666666665,2.3333333333333335,95,58,-6.0,6.0,0.9285714285714286,1.1428571428571428,79.75000000000001,10.678571428571429,-64,1,0,169,5929,0.06190476190476191,0.06015037593984962,0,1,1,0
2019,28,18,25.0,24,46.0,5,75.0,58.0,1,2,0.8928571428571429,2.0714285714285716,4,0,36,35,2,2,3.3703703703703702,0.6923076923076923,2.3076923076923075,163,267,14,19,16,18,17,0.09541984732824428,0.15466666666666667,2.3333333333333335,5.0,95,59,-33.0,33.0,2.6785714285714284,1.6428571428571428,553.0714285714287,145.5357142857143,-104,1,0,26569,71289,2.6785714285714284,0.09126984126984126,1,0,1,0
2019,28,17,26.0,8,27.0,39,51.0,38.0,8,2,0.9285714285714286,1.3571428571428572,3,2,17,20,4,3,2.84,1.25,0.9166666666666666,135,269,12,21,10,18,9,0.09961685823754789,0.10644257703081232,3.3333333333333335,1.3333333333333333,95,60,-12.0,12.0,1.8214285714285714,0.9642857142857143,365.0714285714286,125.35714285714286,-134,1,0,18225,72361,0.22767857142857142,0.05672268907563025,0,1,1,0
2019,28,20,20.0,12,24.0,0,40.0,32.0,14,1,0.7142857142857143,1.1428571428571428,4,3,16,18,5,2,1.6666666666666667,1.0,0.5714285714285714,190,62,24,26,12,11,6,0.05333333333333334,0.21768707482993196,2.0,3.0,96,60,-12.0,12.0,1.4285714285714286,0.8571428571428571,70.85714285714285,135.71428571428572,128,0,1,36100,3844,0.10204081632653061,0.04285714285714286,0,1,1,0
2019,28,4,46.0,32,65.0,26,34.0,34.0,11,0,1.6428571428571428,1.2142857142857142,0,1,26,35,1,2,2.32,1.5833333333333333,0.5833333333333334,237,191,12,18,27,14,-7,0.14465408805031446,0.11371237458193979,4.0,2.0,96,60,12.0,-12.0,1.2142857142857142,2.3214285714285716,231.92857142857142,389.35714285714283,46,0,1,56169,36481,0.11038961038961038,0.5803571428571429,0,1,1,0
2019,28,2,56.0,30,50.0,10,33.0,27.0,16,1,2.0,0.9642857142857143,0,3,23,20,4,3,3.272727272727273,2.6,0.4,357,73,9,21,27,8,-14,0.14933333333333335,0.24770642201834864,3.3333333333333335,1.6666666666666667,96,60,29.0,-29.0,1.1785714285714286,1.7857142857142858,70.39285714285714,714.0,284,0,1,127449,5329,0.07366071428571429,0.8928571428571429,0,1,1,0
2019,28,10,37.0,3,31.0,4,36.0,45.0,6,0,1.3214285714285714,1.6071428571428572,1,2,38,30,2,2,2.8857142857142857,1.3529411764705883,1.6470588235294117,271,251,7,12,15,11,4,0.09866666666666667,0.13353115727002968,2.0,3.0,96,60,-8.0,8.0,1.2857142857142858,1.1071428571428572,403.39285714285717,358.10714285714283,20,0,1,73441,63001,0.2142857142857143,0.11071428571428572,1,0,1,0
2019,29,13,33.0,6,48.0,16,39.0,41.0,9,0,1.1379310344827587,1.4137931034482758,1,1,32,33,5,5,2.5454545454545454,1.2,1.2,184,50,21,24,27,17,4,0.11,0.3178294573643411,1.6666666666666667,3.6666666666666665,96,60,-8.0,8.0,1.3448275862068966,1.6551724137931034,70.6896551724138,209.3793103448276,134,0,1,33856,2500,0.14942528735632185,0.1273209549071618,0,0,1,0
2019,29,12,34.0,22,51.0,34,42.0,50.0,3,0,1.1724137931034482,1.7241379310344827,1,0,25,33,4,5,2.9565217391304346,1.0,2.090909090909091,129,304,12,16,19,20,9,0.15246636771300448,0.1400560224089636,2.6666666666666665,3.6666666666666665,96,60,-16.0,16.0,1.4482758620689655,1.7586206896551724,524.1379310344827,151.24137931034483,-175,1,0,16641,92416,0.4827586206896552,0.14655172413793102,1,0,1,0
2019,29,8,41.0,39,52.0,24,46.0,25.0,18,1,1.4137931034482758,0.8620689655172413,2,4,27,31,0,5,2.52,1.75,0.9166666666666666,269,163,17,30,26,12,-10,0.1151685393258427,0.09578544061302682,3.3333333333333335,2.3333333333333335,97,60,16.0,-16.0,1.5862068965517242,1.793103448275862,140.51724137931035,380.31034482758616,106,0,1,72361,26569,0.08812260536398468,0.22413793103448276,0,1,1,0
2019,29,1,61.0,5,79.0,21,33.0,23.0,20,1,2.103448275862069,0.7931034482758621,0,4,26,37,1,2,3.7142857142857144,2.6666666666666665,1.0,267,13,12,20,45,8,-19,0.1622340425531915,0.323943661971831,4.0,1.6666666666666667,98,60,38.0,-38.0,1.1379310344827587,2.7241379310344827,10.310344827586206,561.6206896551724,254,0,1,71289,169,0.056896551724137934,2.7241379310344827,0,1,1,0
2019,29,6,46.0,13,38.0,12,26.0,23.0,19,0,1.5862068965517242,0.7931034482758621,2,4,28,20,5,3,2.1724137931034484,1.3571428571428572,0.8571428571428571,160,190,13,22,21,11,-13,0.16370106761565836,0.061170212765957445,2.3333333333333335,1.6666666666666667,99,61,23.0,-23.0,0.896551724137931,1.3103448275862069,150.6896551724138,253.79310344827587,-30,1,0,25600,36100,0.047186932849364795,0.21839080459770113,0,1,1,0
2019,29,11,35.0,26,35.0,4,37.0,46.0,5,2,1.206896551724138,1.5862068965517242,1,2,38,12,2,2,2.3703703703703702,1.3076923076923077,1.0,191,251,20,13,20,12,6,0.11666666666666667,0.13609467455621302,2.3333333333333335,2.3333333333333335,99,62,-11.0,11.0,1.2758620689655173,1.206896551724138,398.1379310344828,230.51724137931035,-60,1,0,36481,63001,0.25517241379310346,0.109717868338558,0,1,0,1
2019,29,14,32.0,38,28.0,8,27.0,26.0,17,0,1.103448275862069,0.896551724137931,3,3,18,12,5,2,3.066666666666667,1.1428571428571428,1.8571428571428572,77,135,13,22,14,12,-3,0.1568627450980392,0.09923664122137404,2.3333333333333335,2.0,100,63,6.0,-6.0,0.9310344827586207,0.9655172413793104,121.0344827586207,84.9655172413793,-58,1,0,5929,18225,0.05476673427991886,0.06896551724137931,1,0,1,0
2019,29,16,27.0,10,34.0,3,32.0,38.0,10,0,0.9310344827586207,1.3103448275862069,3,1,30,37,2,2,1.9090909090909092,0.6,0.8,73,271,20,16,19,14,6,0.24545454545454545,0.10106382978723404,1.0,2.3333333333333335,100,63,-11.0,11.0,1.103448275862069,1.1724137931034482,355.10344827586204,67.9655172413793,-198,1,0,5329,73441,0.1103448275862069,0.07327586206896551,1,0,0,1
2019,29,2,59.0,30,53.0,37,47.0,43.0,7,1,2.0344827586206895,1.4827586206896552,0,2,17,36,4,3,3.076923076923077,1.736842105263158,1.0,357,281,10,27,30,15,-5,0.15691489361702127,0.11466666666666667,2.3333333333333335,2.0,101,63,16.0,-16.0,1.6206896551724137,1.8275862068965518,416.65517241379314,726.3103448275862,76,0,1,127449,78961,0.2315270935960591,0.9137931034482759,0,1,1,0
2019,29,15,32.0,0,40.0,32,66.0,47.0,4,1,1.103448275862069,1.6206896551724137,3,0,25,37,4,2,2.466666666666667,1.1428571428571428,1.0,62,237,11,21,18,18,11,0.21621621621621623,0.14733542319749215,2.6666666666666665,4.333333333333333,102,63,-15.0,15.0,2.2758620689655173,1.3793103448275863,384.10344827586204,68.41379310344827,-175,1,0,3844,56169,0.5689655172413793,0.09195402298850576,0,1,1,0
2019,30,3,51.0,34,43.0,5,81.0,64.0,1,0,1.7,2.1333333333333333,0,0,17,28,4,0,3.4324324324324325,1.2222222222222223,2.111111111111111,304,267,13,19,21,22,2,0.14285714285714285,0.1702127659574468,4.0,6.0,103,64,-13.0,13.0,2.7,1.4333333333333333,569.6,516.8,37,0,1,92416,71289,2.7,0.4777777777777778,1,0,1,0
2019,30,9,42.0,16,41.0,39,53.0,44.0,7,2,1.4,1.4666666666666666,1,2,23,37,4,2,2.6363636363636362,1.0,0.8,50,269,9,21,18,19,2,0.32558139534883723,0.12290502793296089,4.0,2.0,103,65,-2.0,2.0,1.7666666666666666,1.3666666666666667,394.5333333333333,70.0,-219,1,0,2500,72361,0.2523809523809524,0.15185185185185185,0,1,1,0
