Temporada,Jornada,Posicion_Local,Puntos_Acumulados_Local,Local,Goles_Acumulados_Local,Visitante,Goles_Acumulados_Visitantes,Puntos_Acumulados_Visitantes,Posicion_Visitante,Resultado,Ratio_Jornada_Local,Ratio_Jornada_Visitante,Estado_Tabla_Local,Estado_Tabla_Visitante,Racha_Local,Racha_Visitante,Racha_Puntos_Local,Racha_Puntos_Visitante,Media_Goles,Media_Goles_Local,Media_Goles_Visitante,Goles_Encajados_Local_Acumulados,Goles_Encajados_Visitante_Acumulados,Goles_Marcados_Local_Acumulados,Goles_Marcados_Visitante_Acumulados,Diferencia_Posicion,Rendimiento_Casa_Local,Rendimiento_Fuera_Visitante,Forma_Reciente_Local,Forma_Reciente_Visitante,Porterias_Cero_Local_Acum,Porterias_Cero_Visitante_Acum,Diferencia_Puntos_Local,Diferencia_Puntos_Visitante,Ratio_Goles_por_partido_Visitante,Ratio_Goles_por_partido_Local,Local_Es_Favorito,Visitante_Es_Favorito,Rendimiento_Vistante,Rendimiento_Local,Local_Es_Ofensivo,Visitante_Es_Ofensivo,Local_Es_Defensivo,Visitante_Es_Defensivo
2000,9,9,15.0,24,18.0,39,27.0,12.0,10,0,1.6666666666666667,1.3333333333333333,1,1,7,13,1,2,0.0,0.0,0.0,3,6,6,5,-1,3.0,2.4,5.0,2.0,24,14,3.0,-3.0,3.0,2.0,0,0,0.3,0.2222222222222222,0,0,1,0
2000,9,14,9.0,25,26.0,20,27.0,12.0,11,1,1.0,1.3333333333333333,3,1,13,10,2,2,0.0,0.0,0.0,6,14,5,5,3,1.8,2.4,2.0,3.0,24,15,-3.0,3.0,3.0,2.888888888888889,0,0,0.2727272727272727,0.20634920634920634,0,0,1,0
2000,9,2,18.0,19,52.0,8,23.0,15.0,7,0,2.0,1.6666666666666667,0,2,7,14,1,3,0.0,0.0,0.0,0,9,10,4,-5,3.6,2.5,4.0,2.0,25,15,3.0,-3.0,2.5555555555555554,5.777777777777778,0,0,0.36507936507936506,2.888888888888889,0,0,1,0
2000,9,1,18.0,37,38.0,27,21.0,15.0,5,0,2.0,1.6666666666666667,0,2,7,14,1,3,0.0,0.0,0.0,1,8,11,0,-4,3.6,3.0,4.0,5.0,26,15,3.0,-3.0,2.3333333333333335,4.222222222222222,0,0,0.4666666666666667,4.222222222222222,0,0,1,0
2000,9,6,15.0,5,38.0,26,7.0,3.0,20,0,1.6666666666666667,0.3333333333333333,2,4,8,10,0,2,0.0,0.0,0.0,4,6,8,3,-14,3.0,0.75,4.0,1.0,27,15,12.0,-12.0,0.7777777777777778,4.222222222222222,0,0,0.03888888888888889,0.7037037037037037,0,0,1,0
2000,9,17,6.0,28,16.0,12,13.0,12.0,12,1,0.6666666666666666,1.3333333333333333,3,1,11,10,0,2,0.0,0.0,0.0,6,3,7,2,5,1.5,3.0,2.0,4.0,27,15,-6.0,6.0,1.4444444444444444,1.7777777777777777,0,0,0.12037037037037036,0.1045751633986928,0,0,0,1
2000,9,19,6.0,38,17.0,32,19.0,9.0,16,0,0.6666666666666666,1.0,4,3,3,12,2,2,0.0,0.0,0.0,1,10,4,5,3,2.0,1.5,2.0,2.0,27,15,-3.0,3.0,2.111111111111111,1.8888888888888888,0,0,0.13194444444444445,0.09941520467836257,0,0,1,0
2000,9,13,9.0,3,24.0,29,33.0,15.0,3,0,1.0,1.6666666666666667,1,0,13,4,2,2,0.0,0.0,0.0,8,5,8,6,10,1.5,5.0,1.0,5.0,27,15,-6.0,6.0,3.6666666666666665,2.6666666666666665,0,0,1.222222222222222,0.20512820512820512,0,0,0,1
2000,9,15,9.0,23,27.0,0,20.0,15.0,4,0,1.0,1.6666666666666667,3,0,11,8,0,0,0.0,0.0,0.0,5,2,6,5,11,2.25,3.75,3.0,5.0,27,15,-6.0,6.0,2.2222222222222223,3.0,0,0,0.5555555555555556,0.2,0,0,0,1
2000,9,3,15.0,29,33.0,28,16.0,6.0,17,0,1.6666666666666667,0.6666666666666666,0,3,11,14,0,3,0.0,0.0,0.0,5,9,13,3,-14,2.5,1.2,3.0,2.0,27,15,9.0,-9.0,1.7777777777777777,3.6666666666666665,0,0,0.1045751633986928,1.222222222222222,0,0,1,0
2000,10,11,15.0,12,17.0,19,53.0,21.0,3,1,1.5,2.1,1,0,7,12,1,2,0.0,0.0,0.0,5,7,7,7,8,2.5,4.2,4.0,4.0,27,16,-6.0,6.0,5.3,1.7,0,0,1.7666666666666666,0.15454545454545454,0,0,1,0
2000,10,20,3.0,26,7.0,30,44.0,18.0,2,1,0.3,1.8,4,0,6,9,2,0,0.0,0.0,0.0,4,6,1,6,18,1.0,3.6,1.0,3.0,27,16,-15.0,15.0,4.4,0.7,0,0,2.2,0.034999999999999996,0,0,1,0
2000,10,6,15.0,27,21.0,23,30.0,12.0,9,0,1.5,1.2,2,1,7,14,1,3,0.0,0.0,0.0,4,9,14,5,-3,2.5,2.0,3.0,4.0,27,16,3.0,-3.0,3.0,2.1,0,0,0.3333333333333333,0.35000000000000003,0,0,1,0
2000,10,7,15.0,0,21.0,3,32.0,12.0,14,0,1.5,1.2,2,3,9,14,0,3,0.0,0.0,0.0,2,8,7,2,-7,2.5,3.0,3.0,4.0,27,16,3.0,-3.0,3.2,2.1,0,0,0.2285714285714286,0.3,0,0,1,0
2000,10,1,21.0,37,40.0,32,20.0,9.0,18,0,2.1,0.9,0,4,7,10,1,2,0.0,0.0,0.0,1,12,13,6,-17,3.5,1.2857142857142858,4.0,2.0,28,16,12.0,-12.0,2.0,4.0,0,0,0.1111111111111111,4.0,0,0,1,0
2000,10,10,15.0,20,28.0,39,28.0,12.0,17,1,1.5,1.2,1,3,9,12,0,2,0.0,0.0,0.0,6,8,5,6,-7,2.5,2.0,3.0,2.0,28,16,3.0,-3.0,2.8,2.8,0,0,0.16470588235294117,0.27999999999999997,0,0,1,0
2000,10,14,12.0,3,32.0,27,21.0,15.0,6,0,1.2,1.5,3,2,11,14,0,3,0.0,0.0,0.0,10,10,12,0,8,1.7142857142857142,2.5,2.0,3.0,29,16,-3.0,3.0,2.1,3.2,0,0,0.35000000000000003,0.2285714285714286,0,0,0,0
2000,10,4,18.0,5,40.0,12,17.0,15.0,11,0,1.8,1.5,0,1,9,13,0,2,0.0,0.0,0.0,4,4,10,4,-7,3.0,3.0,4.0,4.0,29,16,3.0,-3.0,1.7,4.0,0,0,0.15454545454545454,1.0,0,0,0,0
2000,10,9,12.0,23,30.0,38,19.0,9.0,19,0,1.2,0.9,1,4,7,14,1,3,0.0,0.0,0.0,6,8,9,3,-10,2.4,2.25,3.0,2.0,29,16,3.0,-3.0,1.9,3.0,0,0,0.09999999999999999,0.3333333333333333,0,0,1,0
2000,10,2,18.0,30,44.0,8,23.0,15.0,13,0,1.8,1.5,0,1,9,14,0,3,0.0,0.0,0.0,5,10,14,4,-11,3.0,2.142857142857143,4.0,1.0,30,16,3.0,-3.0,2.3,4.4,0,0,0.1769230769230769,2.2,0,0,1,0
2000,11,15,6.0,28,22.0,0,25.0,18.0,7,0,0.5454545454545454,1.6363636363636365,3,2,8,10,0,2,0.0,0.0,0.0,8,5,8,6,8,1.2,3.6,2.0,3.0,30,16,-12.0,12.0,2.272727272727273,2.0,0,0,0.32467532467532473,0.13333333333333333,0,0,0,1
2000,11,17,9.0,32,20.0,39,33.0,15.0,14,1,0.8181818181818182,1.3636363636363635,3,3,13,9,2,0,0.0,0.0,0.0,12,9,5,11,3,1.8,2.142857142857143,2.0,3.0,30,17,-6.0,6.0,3.0,1.8181818181818181,0,0,0.21428571428571427,0.10695187165775401,0,0,0,1
2000,11,7,18.0,0,25.0,19,57.0,24.0,1,0,1.6363636363636365,2.1818181818181817,2,0,11,9,0,0,0.0,0.0,0.0,3,7,9,9,6,2.5714285714285716,4.0,2.0,5.0,30,17,-6.0,6.0,5.181818181818182,2.272727272727273,0,0,5.181818181818182,0.32467532467532473,0,0,1,0
2000,11,13,15.0,12,21.0,30,56.0,24.0,2,1,1.3636363636363635,2.1818181818181817,1,0,8,11,0,0,0.0,0.0,0.0,7,8,7,9,11,2.142857142857143,4.0,3.0,4.0,30,17,-9.0,9.0,5.090909090909091,1.9090909090909092,0,0,2.5454545454545454,0.14685314685314685,0,0,1,0
2000,11,18,9.0,41,11.0,20,29.0,15.0,12,0,0.8181818181818182,1.3636363636363635,4,1,11,13,0,2,0.0,0.0,0.0,3,14,6,6,6,2.25,2.5,3.0,3.0,30,17,-6.0,6.0,2.6363636363636362,1.0,0,0,0.2196969696969697,0.05555555555555555,0,0,1,0
2000,11,3,24.0,37,42.0,23,44.0,15.0,11,0,2.1818181818181817,1.3636363636363635,0,1,7,14,1,3,0.0,0.0,0.0,1,12,15,7,-8,3.4285714285714284,2.142857142857143,3.0,3.0,31,17,9.0,-9.0,4.0,3.8181818181818183,0,0,0.36363636363636365,1.2727272727272727,0,0,1,0
2000,11,6,18.0,27,33.0,28,22.0,6.0,15,0,1.6363636363636365,0.5454545454545454,2,3,7,14,1,3,0.0,0.0,0.0,6,13,17,4,-9,2.5714285714285716,1.0,3.0,1.0,32,17,12.0,-12.0,2.0,3.0,0,0,0.13333333333333333,0.5,0,0,1,0
2000,11,20,3.0,26,11.0,25,26.0,9.0,16,0,0.2727272727272727,0.8181818181818182,4,3,14,14,3,3,0.0,0.0,0.0,7,13,3,7,4,0.75,1.5,1.0,1.0,33,17,-6.0,6.0,2.3636363636363638,1.0,0,0,0.14772727272727273,0.05,0,0,1,0
2000,11,2,24.0,30,56.0,29,53.0,18.0,9,0,2.1818181818181817,1.6363636363636365,0,1,11,10,0,2,0.0,0.0,0.0,5,9,17,8,-7,3.4285714285714284,4.5,4.0,6.0,33,17,6.0,-6.0,4.818181818181818,5.090909090909091,0,0,0.5353535353535354,2.5454545454545454,0,0,1,0
2000,11,1,24.0,19,57.0,27,33.0,18.0,6,0,2.1818181818181817,1.6363636363636365,0,2,7,14,1,3,0.0,0.0,0.0,0,14,11,0,-5,4.0,2.5714285714285716,5.0,3.0,34,17,6.0,-6.0,3.0,5.181818181818182,0,0,0.5,5.181818181818182,0,0,1,0
2000,12,6,15.0,20,30.0,26,13.0,6.0,17,0,1.25,0.5,2,3,12,14,2,3,0.0,0.0,0.0,11,8,6,3,-11,2.142857142857143,1.2,2.0,1.0,34,17,9.0,-9.0,1.0833333333333333,2.5,0,0,0.06372549019607843,0.4166666666666667,0,0,0,1
2000,12,8,15.0,23,44.0,32,20.0,9.0,18,0,1.25,0.75,2,4,7,14,1,3,0.0,0.0,0.0,7,14,12,6,-10,2.5,1.125,3.0,1.0,35,17,6.0,-6.0,1.6666666666666667,3.6666666666666665,0,0,0.0925925925925926,0.4583333333333333,0,0,1,0
2000,12,7,18.0,24,20.0,12,23.0,15.0,12,0,1.5,1.25,2,1,7,12,1,2,0.0,0.0,0.0,4,8,8,6,-5,3.0,2.5,5.0,4.0,35,17,3.0,-3.0,1.9166666666666667,1.6666666666666667,0,0,0.15972222222222224,0.2380952380952381,0,0,1,0
2000,12,2,21.0,5,48.0,0,41.0,21.0,3,0,1.75,1.75,0,0,11,14,0,3,0.0,0.0,0.0,6,7,14,7,-1,3.0,3.5,3.0,3.0,35,17,0.0,0.0,3.4166666666666665,4.0,0,0,1.1388888888888888,2.0,0,0,1,0
2000,12,16,9.0,25,26.0,8,23.0,15.0,13,0,0.75,1.25,3,1,12,14,2,3,0.0,0.0,0.0,7,13,5,4,3,1.5,1.875,1.0,0.0,35,17,-6.0,6.0,1.9166666666666667,2.1666666666666665,0,0,0.14743589743589744,0.13541666666666666,0,0,1,0
2000,12,8,15.0,23,44.0,3,50.0,15.0,11,0,1.25,1.25,2,1,7,14,1,3,0.0,0.0,0.0,7,10,15,3,-3,2.142857142857143,3.0,2.0,4.0,35,17,0.0,0.0,4.166666666666667,3.6666666666666665,0,0,0.37878787878787884,0.4583333333333333,0,0,1,0
2000,12,13,15.0,8,23.0,20,30.0,15.0,6,1,1.25,1.25,1,2,7,12,1,2,0.0,0.0,0.0,2,17,8,7,7,3.0,2.142857142857143,4.0,2.0,35,18,0.0,0.0,2.5,1.9166666666666667,0,0,0.4166666666666667,0.14743589743589744,0,0,1,0
2000,12,5,21.0,27,37.0,5,48.0,21.0,2,1,1.75,1.75,2,0,7,12,1,2,0.0,0.0,0.0,6,10,18,9,3,2.625,3.0,4.0,3.0,35,18,0.0,0.0,4.0,3.0833333333333335,0,0,2.0,0.6166666666666667,0,0,1,0
2000,12,19,9.0,38,21.0,19,73.0,27.0,1,0,0.75,2.25,4,0,7,12,1,2,0.0,0.0,0.0,2,10,6,10,18,2.25,3.857142857142857,3.0,4.0,35,18,-18.0,18.0,6.083333333333333,1.75,0,0,6.083333333333333,0.09210526315789473,0,0,1,0
2000,12,17,6.0,26,13.0,39,35.0,18.0,9,0,0.5,1.5,3,1,13,11,2,0,0.0,0.0,0.0,7,9,5,13,8,1.2,2.25,1.0,2.0,36,18,-12.0,12.0,2.9166666666666665,1.0833333333333333,0,0,0.32407407407407407,0.06372549019607843,0,0,1,0
2000,13,1,27.0,37,44.0,28,30.0,9.0,19,0,2.076923076923077,0.6923076923076923,0,4,7,14,1,3,0.0,0.0,0.0,1,14,17,4,-18,3.375,1.2857142857142858,3.0,1.0,37,18,18.0,-18.0,2.3076923076923075,3.3846153846153846,0,0,0.1214574898785425,3.3846153846153846,0,0,1,0
2000,13,6,21.0,0,45.0,30,66.0,30.0,2,1,1.6153846153846154,2.3076923076923075,2,0,7,7,1,1,0.0,0.0,0.0,4,9,12,11,4,2.625,4.285714285714286,3.0,6.0,37,18,-9.0,9.0,5.076923076923077,3.4615384615384617,0,0,2.5384615384615383,0.576923076923077,0,0,1,0
2000,13,12,15.0,12,25.0,25,34.0,12.0,16,0,1.1538461538461537,0.9230769230769231,1,3,10,14,2,3,0.0,0.0,0.0,9,15,8,7,-4,1.875,1.7142857142857142,2.0,1.0,38,18,3.0,-3.0,2.6153846153846154,1.9230769230769231,0,0,0.16346153846153846,0.16025641025641027,0,0,1,0
2000,13,3,27.0,5,60.0,38,24.0,12.0,17,0,2.076923076923077,0.9230769230769231,0,3,7,14,1,3,0.0,0.0,0.0,8,11,17,4,-14,3.375,2.4,4.0,3.0,38,18,15.0,-15.0,1.8461538461538463,4.615384615384615,0,0,0.1085972850678733,1.5384615384615383,0,0,1,0
2000,13,5,27.0,19,74.0,37,44.0,27.0,1,0,2.076923076923077,2.076923076923077,2,0,7,8,1,0,0.0,0.0,0.0,0,4,14,6,4,3.857142857142857,5.4,4.0,9.0,39,18,0.0,0.0,3.3846153846153846,5.6923076923076925,0,0,3.3846153846153846,1.1384615384615384,0,0,1,0
2000,13,20,9.0,32,20.0,3,52.0,15.0,15,1,0.6923076923076923,1.1538461538461537,4,3,12,14,2,3,0.0,0.0,0.0,14,12,5,4,5,1.5,2.5,1.0,3.0,39,19,-6.0,6.0,4.0,1.5384615384615385,0,0,0.26666666666666666,0.07692307692307693,0,0,0,1
2000,13,9,21.0,24,23.0,0,45.0,21.0,6,0,1.6153846153846154,1.6153846153846154,1,2,7,14,1,3,0.0,0.0,0.0,6,10,11,9,3,3.0,3.0,4.0,2.0,39,19,0.0,0.0,3.4615384615384617,1.7692307692307692,0,0,0.576923076923077,0.19658119658119658,0,0,1,0
2000,13,11,18.0,39,35.0,8,27.0,15.0,14,0,1.3846153846153846,1.1538461538461537,1,3,8,14,0,3,0.0,0.0,0.0,8,17,5,6,-3,3.6,1.6666666666666667,6.0,0.0,40,19,3.0,-3.0,2.076923076923077,2.6923076923076925,0,0,0.14835164835164835,0.24475524475524477,0,0,1,0
2000,13,16,12.0,25,34.0,29,55.0,18.0,10,1,0.9230769230769231,1.3846153846153846,3,1,9,14,0,3,0.0,0.0,0.0,9,12,9,9,6,1.7142857142857142,3.6,2.0,3.0,40,20,-6.0,6.0,4.230769230769231,2.6153846153846154,0,0,0.4230769230769231,0.16346153846153846,0,0,1,0
2000,13,8,21.0,20,46.0,12,25.0,15.0,12,0,1.6153846153846154,1.1538461538461537,2,1,9,10,0,2,0.0,0.0,0.0,13,11,9,8,-4,2.625,2.142857142857143,4.0,1.0,41,20,6.0,-6.0,1.9230769230769231,3.5384615384615383,0,0,0.16025641025641027,0.4423076923076923,0,0,0,1
2000,14,14,12.0,41,14.0,26,23.0,9.0,18,0,0.8571428571428571,0.6428571428571429,3,4,7,14,1,3,0.0,0.0,0.0,4,11,9,5,-4,2.4,1.5,3.0,2.0,41,20,3.0,-3.0,1.6428571428571428,1.0,0,0,0.09126984126984126,0.07142857142857142,0,0,1,0
2000,14,1,33.0,30,72.0,27,41.0,21.0,8,0,2.357142857142857,1.5,0,2,7,14,1,3,0.0,0.0,0.0,6,17,20,0,-7,4.125,2.625,7.0,2.0,42,20,12.0,-12.0,2.9285714285714284,5.142857142857143,0,0,0.36607142857142855,5.142857142857143,0,0,1,0
2000,14,19,9.0,28,30.0,23,54.0,21.0,9,1,0.6428571428571429,1.5,4,1,9,14,0,3,0.0,0.0,0.0,9,14,10,7,10,1.5,2.625,2.0,4.0,42,21,-12.0,12.0,3.857142857142857,2.142857142857143,0,0,0.4285714285714286,0.11278195488721804,0,0,1,0
2000,14,4,30.0,37,46.0,5,63.0,30.0,3,1,2.142857142857143,2.142857142857143,0,0,7,9,1,0,0.0,0.0,0.0,1,12,18,12,1,3.3333333333333335,3.75,3.0,6.0,42,22,0.0,0.0,4.5,3.2857142857142856,0,0,1.5,0.8214285714285714,0,0,1,0
2000,14,9,21.0,23,54.0,19,78.0,30.0,5,1,1.5,2.142857142857143,1,2,7,10,1,2,0.0,0.0,0.0,8,13,17,11,4,2.625,3.75,3.0,3.0,42,22,-9.0,9.0,5.571428571428571,3.857142857142857,0,0,1.1142857142857143,0.4285714285714286,0,0,1,0
2000,14,11,18.0,12,33.0,39,37.0,21.0,7,0,1.2857142857142858,1.5,1,2,13,8,2,0,0.0,0.0,0.0,9,10,10,13,4,2.0,2.3333333333333335,1.0,3.0,42,22,-3.0,3.0,2.642857142857143,2.357142857142857,0,0,0.37755102040816324,0.2142857142857143,0,0,1,0
2000,14,12,18.0,3,54.0,28,30.0,9.0,19,0,1.2857142857142858,0.6428571428571429,1,4,7,14,1,3,0.0,0.0,0.0,10,15,16,4,-7,2.25,1.125,4.0,1.0,42,22,9.0,-9.0,2.142857142857143,3.857142857142857,0,0,0.11278195488721804,0.32142857142857145,0,0,1,0
2000,14,6,21.0,0,53.0,25,34.0,12.0,16,1,1.5,0.8571428571428571,2,3,8,14,0,3,0.0,0.0,0.0,7,17,13,7,-10,2.3333333333333335,1.5,2.0,1.0,42,23,9.0,-9.0,2.4285714285714284,3.7857142857142856,0,0,0.15178571428571427,0.6309523809523809,0,0,1,0
2000,14,1,33.0,30,72.0,41,14.0,12.0,14,0,2.357142857142857,0.8571428571428571,0,3,7,12,1,2,0.0,0.0,0.0,6,6,24,3,-13,3.6666666666666665,2.4,5.0,4.0,43,23,21.0,-21.0,1.0,5.142857142857143,0,0,0.07142857142857142,5.142857142857143,0,0,0,0
2000,14,11,18.0,12,33.0,41,14.0,12.0,14,0,1.2857142857142858,0.8571428571428571,1,3,11,10,0,2,3.0,0.0,0.0,10,9,12,3,-3,1.8,2.0,1.0,4.0,44,23,6.0,-6.0,1.0,2.357142857142857,0,0,0.07142857142857142,0.2142857142857143,0,0,0,1
2000,15,11,21.0,29,59.0,39,39.0,21.0,12,1,1.4,1.4,1,1,7,10,1,2,6.0,0.0,0.0,6,12,17,14,-1,3.0,2.1,4.0,2.0,44,24,0.0,0.0,2.6,3.933333333333333,0,0,0.21666666666666667,0.35757575757575755,0,0,1,0
2000,15,4,30.0,37,46.0,30,98.0,39.0,1,1,2.0,2.6,0,0,8,7,0,1,3.0,0.0,0.0,2,10,18,14,3,3.0,4.875,2.0,7.0,44,25,-9.0,9.0,6.533333333333333,3.066666666666667,0,0,6.533333333333333,0.7666666666666667,0,0,1,0
2000,15,16,12.0,38,25.0,24,31.0,24.0,8,0,0.8,1.6,3,2,7,8,1,0,0.0,0.0,0.0,3,7,9,4,8,2.4,4.0,3.0,6.0,45,25,-12.0,12.0,2.066666666666667,1.6666666666666667,0,0,0.25833333333333336,0.10416666666666667,0,0,1,0
2000,15,15,15.0,8,27.0,26,29.0,9.0,18,0,1.0,0.6,3,4,8,14,0,3,2.0,0.0,0.0,3,15,8,7,-3,2.5,1.2857142857142858,2.0,2.0,46,25,6.0,-6.0,1.9333333333333333,1.8,0,0,0.10740740740740741,0.12000000000000001,0,0,1,0
2000,15,10,21.0,27,41.0,25,36.0,15.0,14,0,1.4,1.0,1,3,8,13,0,2,1.0,0.0,0.0,9,17,20,9,-4,2.3333333333333335,1.6666666666666667,2.0,2.0,47,25,6.0,-6.0,2.4,2.7333333333333334,0,0,0.17142857142857143,0.2733333333333333,0,0,1,0
2000,15,9,21.0,0,53.0,20,48.0,24.0,6,0,1.4,1.6,1,2,10,9,2,0,3.0,0.0,0.0,9,17,13,8,3,2.1,3.0,1.0,4.0,48,25,-3.0,3.0,3.2,3.533333333333333,0,0,0.5333333333333333,0.3925925925925926,0,0,1,0
2000,15,17,9.0,28,32.0,32,20.0,9.0,19,1,0.6,0.6,3,4,12,14,2,3,0.0,0.0,0.0,10,17,10,6,-2,1.2857142857142858,1.0,1.0,0.0,48,25,0.0,0.0,1.3333333333333333,2.1333333333333333,0,0,0.07017543859649122,0.12549019607843137,0,0,1,0
2000,15,3,33.0,5,64.0,3,60.0,21.0,13,0,2.2,1.4,0,1,7,13,1,2,4.0,0.0,0.0,9,12,20,6,-10,3.6666666666666665,3.0,5.0,3.0,49,25,12.0,-12.0,4.0,4.266666666666667,0,0,0.3076923076923077,1.4222222222222223,0,0,1,0
2000,15,18,9.0,26,29.0,12,67.0,24.0,5,1,0.6,1.6,4,2,11,14,0,3,3.0,0.0,0.0,7,12,6,8,13,1.5,3.0,2.0,3.0,49,25,-15.0,15.0,4.466666666666667,1.9333333333333333,0,0,0.8933333333333333,0.10740740740740741,0,0,1,0
2000,15,1,39.0,30,98.0,23,60.0,24.0,7,0,2.6,1.6,0,2,7,13,1,2,0.0,0.0,0.0,6,14,27,8,-6,3.9,2.6666666666666665,5.0,4.0,49,25,15.0,-15.0,4.0,6.533333333333333,0,0,0.5714285714285714,6.533333333333333,0,0,1,0
2000,16,2,33.0,19,84.0,28,33.0,9.0,19,0,2.0625,0.5625,0,4,7,14,1,3,3.0,0.0,0.0,0,18,16,5,-17,4.125,1.0,5.0,1.0,49,25,24.0,-24.0,2.0625,5.25,0,0,0.10855263157894737,2.625,0,0,1,0
2000,16,9,24.0,39,40.0,0,54.0,24.0,7,0,1.5,1.5,1,2,9,14,0,3,1.0,0.0,0.0,8,14,7,12,2,4.0,3.0,6.0,2.0,50,25,0.0,0.0,3.375,2.5,0,0,0.48214285714285715,0.2777777777777778,0,0,1,0
2000,16,17,15.0,41,26.0,29,59.0,21.0,8,0,0.9375,1.3125,3,2,7,13,1,2,0.0,0.0,0.0,6,12,13,11,9,2.5,3.5,3.0,2.0,50,25,-6.0,6.0,3.6875,1.625,0,0,0.4609375,0.09558823529411764,0,0,1,0
2000,16,6,24.0,20,48.0,27,44.0,24.0,10,0,1.5,1.5,2,1,11,14,0,3,0.0,0.0,0.0,13,21,10,0,-4,2.6666666666666665,2.6666666666666665,3.0,3.0,51,25,0.0,0.0,2.75,3.0,0,0,0.275,0.5,0,0,1,0
2000,16,5,27.0,12,73.0,8,29.0,18.0,14,1,1.6875,1.125,2,3,7,14,1,3,1.0,0.0,0.0,10,19,17,6,-9,2.4545454545454546,1.8,4.0,1.0,51,26,9.0,-9.0,1.8125,4.5625,0,0,0.12946428571428573,0.9125,0,0,1,0
2000,16,4,30.0,37,46.0,25,36.0,15.0,15,0,1.875,0.9375,0,3,10,12,2,2,3.0,0.0,0.0,3,20,18,9,-11,2.727272727272727,1.5,1.0,1.0,52,26,15.0,-15.0,2.25,2.875,0,0,0.15,0.71875,0,0,1,0
2000,16,2,33.0,19,84.0,32,24.0,12.0,18,0,2.0625,0.75,0,4,7,13,1,2,0.0,0.0,0.0,1,18,18,10,-16,3.6666666666666665,1.2,3.0,1.0,52,26,21.0,-21.0,1.5,5.25,0,0,0.08333333333333333,2.625,0,0,1,0
2000,16,12,21.0,3,60.0,30,108.0,45.0,1,0,1.3125,2.8125,1,0,7,7,1,1,5.0,0.0,0.0,11,10,19,15,11,2.3333333333333335,5.0,4.0,7.0,53,26,-24.0,24.0,6.75,3.75,0,0,6.75,0.3125,0,0,0,1
2000,16,8,21.0,29,59.0,26,31.0,9.0,20,0,1.3125,0.5625,2,4,8,14,0,3,0.0,0.0,0.0,7,16,17,7,-12,2.625,1.125,3.0,1.0,53,26,12.0,-12.0,1.9375,3.6875,0,0,0.096875,0.4609375,0,0,1,0
2000,16,16,15.0,38,27.0,20,48.0,24.0,6,0,0.9375,1.5,3,2,7,12,1,2,0.0,0.0,0.0,3,18,11,8,10,2.5,2.6666666666666665,3.0,3.0,54,26,-9.0,9.0,3.0,1.6875,0,0,0.5,0.10546875,0,0,1,0
2000,17,17,9.0,28,35.0,5,71.0,36.0,3,0,0.5294117647058824,2.1176470588235294,3,0,10,11,2,0,4.0,0.0,0.0,14,12,11,13,14,1.125,4.0,1.0,7.0,55,26,-27.0,27.0,4.176470588235294,2.0588235294117645,0,0,1.3921568627450982,0.12110726643598614,0,0,0,1
2000,17,11,24.0,27,44.0,39,42.0,27.0,8,1,1.411764705882353,1.588235294117647,1,2,9,13,0,2,1.0,0.0,0.0,9,12,23,15,3,2.4,2.4545454545454546,2.0,3.0,55,26,-3.0,3.0,2.4705882352941178,2.588235294117647,0,0,0.3088235294117647,0.23529411764705885,0,0,1,0
2000,17,14,24.0,23,66.0,24,31.0,24.0,13,1,1.411764705882353,1.411764705882353,3,1,8,10,0,2,1.0,0.0,0.0,11,9,18,4,1,2.6666666666666665,3.4285714285714284,3.0,5.0,55,27,0.0,0.0,1.8235294117647058,3.8823529411764706,0,0,0.14027149321266968,0.2773109243697479,0,0,0,1
2000,17,9,24.0,0,54.0,41,38.0,18.0,15,0,1.411764705882353,1.0588235294117647,1,3,13,14,2,3,0.0,0.0,0.0,9,14,14,3,-6,2.1818181818181817,2.5714285714285716,1.0,5.0,56,27,6.0,-6.0,2.235294117647059,3.176470588235294,0,0,0.14901960784313725,0.3529411764705882,0,0,1,0
2000,17,3,36.0,5,71.0,19,96.0,39.0,2,1,2.1176470588235294,2.2941176470588234,0,0,7,13,1,2,2.0,0.0,0.0,9,14,27,14,1,3.6,4.333333333333333,5.0,5.0,56,27,-3.0,3.0,5.647058823529412,4.176470588235294,0,0,2.823529411764706,1.3921568627450982,0,0,1,0
2000,17,1,45.0,30,108.0,28,35.0,9.0,17,0,2.6470588235294117,0.5294117647058824,0,3,7,14,1,3,0.0,0.0,0.0,9,20,31,6,-16,4.090909090909091,0.9,4.0,0.0,57,27,36.0,-36.0,2.0588235294117645,6.352941176470588,0,0,0.12110726643598614,6.352941176470588,0,0,1,0
2000,17,7,27.0,20,50.0,37,49.0,33.0,5,1,1.588235294117647,1.9411764705882353,2,2,7,10,1,2,6.0,0.0,0.0,13,6,11,6,2,2.7,5.5,4.0,7.0,57,28,-6.0,6.0,2.8823529411764706,2.9411764705882355,0,0,0.5764705882352941,0.42016806722689076,0,0,0,1
2000,17,15,18.0,41,38.0,27,44.0,24.0,11,0,1.0588235294117647,1.411764705882353,3,1,7,14,1,3,3.0,0.0,0.0,7,22,19,0,4,2.5714285714285716,2.4,3.0,2.0,57,28,-6.0,6.0,2.588235294117647,2.235294117647059,0,0,0.23529411764705885,0.14901960784313725,0,0,1,0
